Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
GTS,Đại học Giao thông vận tải TP HCM,7510605A,Logistics và quản lý chuỗi cung ứng CTTT,A00 | A01 | D01 | D07,24,
GTS,Đại học Giao thông vận tải TP HCM,7480102A,Mạng máy tính và truyền thông dữ liệu CTTT,A00 | A01 | D01 | D07,20,
GTS,Đại học Giao thông vận tải TP HCM,7840106,Ngành Khoa học Hàng hải,A00 | A01 | D01 | D07,19,
GTS,Đại học Giao thông vận tải TP HCM,7520122,Ngành Kỹ thuật tàu thủy,A00 | A01 | D01 | D07,15,
GTS,Đại học Giao thông vận tải TP HCM,7380101,Ngành Luật,A01 | D01 | D14 | D15,21,
GTS,Đại học Giao thông vận tải TP HCM,7520320,Ngành Kỹ thuật môi trường,A00 | A01 | B00 | D01,19,
GTS,Đại học Giao thông vận tải TP HCM,7220201E,Ngôn ngữ Anh học bằng tiếng Anh,A01 | D01 | D14 | D15,16.5,
GTS,Đại học Giao thông vận tải TP HCM,7220201,Ngôn ngữ Anh,A01 | D01 | D14 | D15,24.5,
GTS,Đại học Giao thông vận tải TP HCM,7580302A,Quản lý xây dựng CTTT,A00 | A01 | D01 | D07,19,
DHI,Khoa Quốc Tế - ĐH Huế,7850102,Kinh tế tài nguyên thiên nhiên,A00 | A01 | C00 | D01,17,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),A00 | A01 | D01 | D07,24.4,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),A00 | A01 | D01 | D07,23.37,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201,Công nghệ thông tin,A00 | A01 | D07,25.41,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7460112,ĐH Toán ứng dụng,A00 | A01 | D01 | D07,23.91,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520219,Hệ thống giao thông thông minh,A00 | A01 | D01 | D07,22.8,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00 | A01 | D01 | D07,23.31,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301,Kế toán,A00 | A01 | D01 | D07,25.2,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840101,Khai thác vận tải,A00 | A01 | D01 | D07,25.07,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480101,Khoa học máy tính,A00 | A01 | D07,25.41,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580101,Kiến trúc,A00 | A01 | V00 | V01,21.6,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7310101,Kinh tế,A00 | A01 | D01 | D07,25.19,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A00 | A01 | D01 | D07,22.85,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301,Kinh tế xây dựng,A00 | A01 | D01 | D07,24.45,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480106,Kỹ thuật máy tính,A00 | A01 | D07,24.55,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,A00 | A01 | D01 | D07,22.65,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520218,Kỹ thuật Robot và trí tuệ nhân tạo,A00 | A01 | D01 | D07,25.15,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520116,Kỹ thuật cơ khí động lực,A00 | A01 | D01 | D07,23.86,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580205,Kỹ thuật xây dựng công trình giao thông,A00 | A01 | D01 | D07,21.15,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",A00 | A01 | D01 | D07,24.25,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580201,Kỹ thuật xây dựng,A00 | A01 | D01 | D07,23.19,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520103,Kỹ thuật cơ khí,A00 | A01 | D01 | D07,24.93,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520201,Kỹ thuật điện,A00 | A01 | D07,24.63,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520103QT,Kỹ thuật cơ khí (CT Chất lượng cao Cơ khí ô tô Việt - Anh),A00 | A01 | D01 | D07,23.84,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520130,Kỹ thuật ô tô,A00 | A01 | D01 | D07,25.35,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580205QT,Kỹ thuật xây dựng công trình giao thông (Chương trình tiên tiến) - khối A1,A00 | A01 | D01 | D03 | D07,20.5,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580202,Kỹ thuật xây dựng công trình thủy,A00 | A01 | D01 | D07,21.15,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520114,Kỹ thuật cơ điện tử,A00 | A01 | D01 | D07,25.66,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01 | D07,26.45,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520320,Ngành Kỹ thuật môi trường,A00 | B00 | D01 | D07,22.25,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | D07,25.89,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520207,Ngành Kỹ thuật điện tử truyền thông,A00 | A01 | D07,25.15,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840104,Ngành Kinh tế vận tải,A00 | A01 | D01 | D07,25.01,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7220201,Ngôn ngữ Anh,D01 | D09 | D10,24.1,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580302QT,Quản lý xây dựng CLC Việt - Anh,A00 | A01 | D01 | D07,21.35,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580302,Quản lý xây dựng,A00 | A01 | D01 | D07,23.93,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580106,Quản lý đô thị và công trình,A00 | A01 | D01 | D07,23.28,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D07,25.1,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340110QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),A00 | A01 | D01 | D07,23.96,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D07,24.3,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D07,25.46,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580201QT,Xây dựng (Tongmyong - Hàn Quốc),A00 | A01 | D01 | D07,21.4,
HVC,Học viện Cán bộ TP HCM,7310201,Chính trị học,C00,22,
HVC,Học viện Cán bộ TP HCM,7760101,Công tác xã hội,C00,22,
HVC,Học viện Cán bộ TP HCM,7380101,Ngành Luật,A00,25,
HVC,Học viện Cán bộ TP HCM,7310205,Quản lý nhà nước,A00,23.5,
HVC,Học viện Cán bộ TP HCM,7310202,Xây dựng Đảng và Chính quyền nhà nước,C00,23,
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU4,Công nghệ thực phẩm và sưc khỏe,A00 | A01 | B00 | D01 | D06 | D28,20,
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU2,Khoa học và Kĩ thuật máy tính,A00 | A01 | D07 | D08 | D23 | D28 | D33,20.75,
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU6,Kỹ thuật xây dựng,A00 | A01 | D01 | D06 | D07 | D23 | D28,20,
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU3,Kỹ thuật cơ điện tử (Cơ điện tử thông minh và sản xuất theo phương thức Nhật Bản),A00 | A01 | D01 | D06 | D07 | D23 | D28,20,
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU1,Nhật Bản học,A01 | D01 | D06 | D14 | D28 | D63 | D78 | D81,21,Nhật Bản học
VJU,Đại học Việt Nhật - Đại học Quốc gia Hà Nội,VJU5,Nông nghiệp thông minh và bền vững,A00 | A01 | B00 | D01 | D06 | D28,20,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7310608,Đông phương học,D01 | D06 | D78 | D96,20.88,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7310614,Hàn Quốc học,D01 | D09 | D78 | D96,22.38,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220209,Ngôn ngữ Nhật,D01 | D06,22.6,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220204,Ngôn ngữ Trung Quốc,D01 | D04 | D78 | D83,25.11,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220201KT,Ngôn ngữ Anh (Đào tạo 2 năm đầu tại Kon Tum),A01 | D01 | D78 | D96,17.13,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220214,Ngôn ngữ Thái Lan,D01 | D15 | D78,22.09,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220202,Ngôn ngữ Nga,D01 | D02 | D78 | D96,18.38,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220210,Ngôn ngữ Hàn Quốc,D01 | D78 | D96,25.07,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220201,Ngôn ngữ Anh,A01 | D01 | D78 | D96,23.58,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7220203,Ngôn ngữ Pháp,D01 | D03 | D78 | D96,21.09,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7310601,Quốc tế học,D01 | D09 | D78 | D96,22.05,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7140234,Sư phạm Tiếng Trung Quốc,D01 | D04 | D78 | D96,26.09,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7140233,Sư phạm Tiếng Pháp,D01 | D03 | D78 | D96,23.07,
DDF,Đại học Ngoại Ngữ - Đại học Đà Nẵng,7140231,Sư phạm Tiếng Anh,D01,27.24,
LAH,Trường Sĩ Quan Lục Quân 1 - Đại học Trần Quốc Tuấn,7860201|21A01,Chỉ huy tham mưu Lục quân (Nam - miền Bắc),A01,24.45,
LAH,Trường Sĩ Quan Lục Quân 1 - Đại học Trần Quốc Tuấn,7860201|21A00,Chỉ huy tham mưu Lục quân (Nam - miền Bắc),A00,24.45,
TDL,Đại học Đà Lạt,7510406,Công nghệ kỹ thuật Môi trường,A00 | B00 | D07 | D90,17,
TDL,Đại học Đà Lạt,7540101,Công nghệ thực phẩm,A00 | A02 | B00 | D07,17,
TDL,Đại học Đà Lạt,7760101,Công tác xã hội,C00 | C20 | D01 | D14,17,
TDL,Đại học Đà Lạt,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00 | A01 | A12 | D90,17,
TDL,Đại học Đà Lạt,7420201,Công nghệ sinh học,A00 | B00 | B08 | D90,17,
TDL,Đại học Đà Lạt,7540104,Công nghệ sau thu hoạch,A00 | B00 | B08 | D90,17,
TDL,Đại học Đà Lạt,7480201,Công nghệ thông tin,A00 | A01 | D07 | D90,17,
TDL,Đại học Đà Lạt,7510302,Điện tử - viễn thông,A00 | A01 | A12 | D90,17,
TDL,Đại học Đà Lạt,7310608,Đông phương học,C00 | D01 | D78 | D96,17,
TDL,Đại học Đà Lạt,7140202,Giáo dục Tiểu học,A16 | C14 | C15 | D01,26,
TDL,Đại học Đà Lạt,7720203,Hoá dược,A00 | B00 | D07 | D90,17,
TDL,Đại học Đà Lạt,7440112,Hóa học,A00 | B00 | D07 | D90,17,
TDL,Đại học Đà Lạt,7340301,Kế toán,A00 | A01 | D01 | D96,17.5,
TDL,Đại học Đà Lạt,7480109,Khoa học Dữ liệu,A00 | A01 | D07 | D90,17,
TDL,Đại học Đà Lạt,7520402,Kỹ thuật hạt nhân,A00 | A01 | D01 | D90,17,
TDL,Đại học Đà Lạt,7229010,Lịch sử,C00 | C19 | C20 | D14,17,
TDL,Đại học Đà Lạt,7380104,Luật hình sự và tố tụng hình sự,A00 | C00 | C20 | D01,20,
TDL,Đại học Đà Lạt,7380101,Ngành Luật,A00 | C00 | C20 | D01,22,
TDL,Đại học Đà Lạt,7220201,Ngôn ngữ Anh,D01 | D72 | D96,17.5,
TDL,Đại học Đà Lạt,7620109,Nông học,B00 | B08 | D07 | D90,17,
TDL,Đại học Đà Lạt,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D96,18,
TDL,Đại học Đà Lạt,7810103,Quản trị dịch vụ du lịch và lữ hành,C00 | C20 | D01 | D78,20.5,
TDL,Đại học Đà Lạt,7310601,Quốc tế học,C00 | C20 | D01 | D78,17,
TDL,Đại học Đà Lạt,7420101,Sinh hoc,A00 | B00 | B08 | D90,17,
TDL,Đại học Đà Lạt,7140218,Sư phạm Lịch sử,C00 | C19 | C20 | D14,27.25,
TDL,Đại học Đà Lạt,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00 | A01 | D07 | D90,23.8,
TDL,Đại học Đà Lạt,7140217,Sư phạm Ngữ văn,C00 | C20 | D14 | D15,27.75,
TDL,Đại học Đà Lạt,7140209,Sư phạm Toán học,A00 | A01 | D07 | D90,25.8,
TDL,Đại học Đà Lạt,7140212,Sư phạm Hóa học,A00 | B00 | D07 | D90,25.25,
TDL,Đại học Đà Lạt,7140211,Sư phạm Vật lý,A00 | A01 | A12 | D90,25.25,
TDL,Đại học Đà Lạt,7140231,Sư phạm Tiếng Anh,D01 | D72 | D96,25.5,
TDL,Đại học Đà Lạt,7140213,Sư phạm Sinh học,A00 | B00 | B08 | D90,24.25,
TDL,Đại học Đà Lạt,7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D96,19,
TDL,Đại học Đà Lạt,7460101,Toán học,A00 | A01 | D07 | D90,17,
TDL,Đại học Đà Lạt,7310612,Trung Quốc học,C00 | C20 | D14 | D15,21,
TDL,Đại học Đà Lạt,7810106,Văn hóa Du lịch,C00 | C20 | D14 | D15,17,
TDL,Đại học Đà Lạt,7229030,Văn học,C00 | C20 | D14 | D15,19,
TDL,Đại học Đà Lạt,7440102,Vật lý học,A00 | A01 | A12 | D90,17,
TDL,Đại học Đà Lạt,7310630D,Việt Nam học,C00 | C20 | D14 | D15,17,
TDL,Đại học Đà Lạt,7310301,Xã hội học,C00 | C20 | D01 | D14,17,
HYD,Học viện Y Dược học cổ truyền Việt Nam,7720201,Dược học,A00,23.52,
HYD,Học viện Y Dược học cổ truyền Việt Nam,7720101,Y khoa,B00,25.57,
HYD,Học viện Y Dược học cổ truyền Việt Nam,7720115,Y học cổ truyền,B00,22.75,
DTT,Đại học Tôn Đức Thắng,7850201,Bảo hộ lao động,A00 | A01 | B00 | D07,22,
DTT,Đại học Tôn Đức Thắng,DK7480101L,"Công nghệ thông tin (song bằng, 2+2) - chương trình liên kết Đại học La Trobe (Úc)",A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,FA7420201,Công nghệ sinh học - Chất lượng cao giảng dạy 100% tiếng Anh,B00 | D08,24,
DTT,Đại học Tôn Đức Thắng,7420201,Công nghệ sinh học,A00 | B00 | D08,25,
DTT,Đại học Tôn Đức Thắng,7510406,Công nghệ kỹ thuật Môi trường,A00 | A01 | B00 | D07,22,
DTT,Đại học Tôn Đức Thắng,7760101,Công tác xã hội,A01 | C00 | C01 | D01,29.45,
DTT,Đại học Tôn Đức Thắng,K7480101L,"Công nghệ thông tin (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc)",A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,D7420201,Công nghệ sinh học- CT dự bị đh bằng tiếng anh,B00 | B08,24,
DTT,Đại học Tôn Đức Thắng,F7420201,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,A00 | B00 | D08,23,
DTT,Đại học Tôn Đức Thắng,7460112,ĐH Toán ứng dụng,A00 | A01,31,
DTT,Đại học Tôn Đức Thắng,7720201,Dược học,A00 | B00 | D07,31.45,
DTT,Đại học Tôn Đức Thắng,DK7340301,"Kế toán (song bằng, 3+1) - chương trình liên kết Đại học West of England, Bristol (Anh)",A01 | D01,24,
DTT,Đại học Tôn Đức Thắng,7340301,Kế toán,A00 | A01 | C01 | D07,32.4,
DTT,Đại học Tôn Đức Thắng,K7340301,"Kế toán (song bằng 3+1) Đại học West of England, Bristol (Vương Quốc Anh)",A01 | D01,24,
DTT,Đại học Tôn Đức Thắng,D7340301,Kế toán- Dự bị đh bằng tiếng anh,A01 | D01,24,
DTT,Đại học Tôn Đức Thắng,FA7340301,Kế toán (chuyên ngành: Kế toán quốc tế) - Chất lượng cao giảng dạy 100% tiếng Anh,A01 | D01,24,
DTT,Đại học Tôn Đức Thắng,F7340301,Kế toán - Chất lượng cao,A00 | A01 | C00 | D01,27,
DTT,Đại học Tôn Đức Thắng,N7340301,Kế toán -Chương trình học 02 năm đầu tại Nha Trang,A00 | A01 | C01 | D01,22,
DTT,Đại học Tôn Đức Thắng,F7480101,Khoa học máy tính - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,A00 | A01 | D01,30.8,
DTT,Đại học Tôn Đức Thắng,7480101,Khoa học máy tính,A00 | A01 | D01,33,
DTT,Đại học Tôn Đức Thắng,K7480101T,Khoa học máy tính (đơn bằng 2+2) - Chương trình liên kết Đại học Kỹ thuật Ostrava (CH Séc),A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,D7480101,Khoa học máy tính- CT dự bị đh bằng tiếng anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,FA7480101,Khoa học máy tính - Chất lượng cao giảng dạy 100% tiếng Anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,7440301,Khoa học môi trường,A00 | A01 | B00 | D07,22,
DTT,Đại học Tôn Đức Thắng,N7480101,Khoa học máy tính phân hiệu Khánh Hòa,A00 | A01 | D01,22,
DTT,Đại học Tôn Đức Thắng,7580101,Kiến trúc,V00 | V01,29.8,
DTT,Đại học Tôn Đức Thắng,F7580101,Kiến trúc - Chất lượng cao,A01 | C01 | V00 | V01,28.5,
DTT,Đại học Tôn Đức Thắng,K7340201M,"Kinh Doanh (đơn bằng 2+ 1,5)- Chương trình liên kết Đại học Massey (New Zealand)",A01 | D01,26,
DTT,Đại học Tôn Đức Thắng,DK7340120L,Kinh doanh quốc tế (Song bằng 3 +1) – Chương trình dự bị liên kết Đại học La Trobe (Úc).,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,FA7340120,Kinh doanh quốc tế - học bằng tiếng Anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,F7340120,Kinh doanh quốc tế - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,A00 | A01 | D01,30.8,
DTT,Đại học Tôn Đức Thắng,D7340120,Kinh doanh quốc tế- Dự bị đh bằng tiếng anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,DK7340201M,"Kinh doanh (Quản trị kinh doanh, Marketing, Kế toán, Quản trị nguồn nhân lực, Quan hệ lao động) (đơn bằng 1,5+1,5) - Chương trình dự bị liên kết Đại học Massey (New Zealand)",A01 | D01,26,
DTT,Đại học Tôn Đức Thắng,K7340120L,Kinh doanh quốc tế (song bằng 3 +1) – Chương trình liên kết Đại học La Trobe (Úc).,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,K7520201,"Kỹ thuật điện – điện tử (song bằng 2,5+1,5) Đại học khoa học ứng dụng Saxion (Hà Lan)",A00 | A01,24,
DTT,Đại học Tôn Đức Thắng,D7480103,Kỹ thuật phần mềm - CT dự bị đh bằng tiếng anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,F7480103,Kỹ thuật phần mềm - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,A00 | A01 | D01,30.9,
DTT,Đại học Tôn Đức Thắng,7580205,Kỹ thuật xây dựng công trình giao thông,A00 | A01 | C01,22,
DTT,Đại học Tôn Đức Thắng,7520301,Kỹ thuật hóa học,A00 | B00 | D07,27.8,
DTT,Đại học Tôn Đức Thắng,N7480103,Kỹ thuật phần mềm,A00 | A01 | D01,22,
DTT,Đại học Tôn Đức Thắng,FA7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy 100% tiếng Anh,A00 | A01,24,
DTT,Đại học Tôn Đức Thắng,F7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,A00 | A01 | C01,22,
DTT,Đại học Tôn Đức Thắng,7580201,Kỹ thuật xây dựng,A00 | A01 | C01,24,
DTT,Đại học Tôn Đức Thắng,7520201,Kỹ thuật điện,A00 | A01 | C01,30,
DTT,Đại học Tôn Đức Thắng,D7580201,Kỹ thuật xây dựng- CT dự bị đh bằng tiếng anh,A00 | A01,24,
DTT,Đại học Tôn Đức Thắng,FA7480103,Kỹ thuật phần mềm - Chất lượng cao giảng dạy 100% tiếng Anh,A01 | D01,28,
DTT,Đại học Tôn Đức Thắng,F7520301,Kỹ thuật Hóa học - Chất lượng cao,A00 | B00 | D07,23,
