Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Chứng chỉ quốc tế,Điểm học bạ,Điểm thi THPT,Điểm thi riêng,Điểm xét tuyển kết hợp,Điểm xét tốt nghiệp THPT,Điểm ĐGNL HCM,Điểm ĐGNL HN,Điểm ĐGNL ĐH Sư phạm HN,Điểm ĐGNL ĐH Sư phạm TPHCM,Điểm Đánh giá Tư duy,Điểm Đánh giá đầu vào V-SAT,"ƯTXT, XT thẳng",Ghi chú
NHH,Học Viện Ngân Hàng,IT01,Công nghệ thông tin,Q00 | A00; A01; D01; D07,0,27.53,23.53,0,26.53,0,0,94,0,0,0,345,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,LAW01,Luật kinh tế,C00; C03; D01; D14 | D01; D14 | C00; C03 | Q00,0,28.24,24.47,0,27.24,0,0,98,0,0,0,356,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,MIS02,Chất lượng cao Hệ thống thông tin quản lý,A01; D01; D07; D09 | Q00,0,25.9,21.95,0,24.75,0,0,90,0,0,0,324,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,ACT04,Kiểm toán,Q00 | A00; A01; D01; D07,0,28.44,24.88,0,27.44,0,0,100,0,0,0,361,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,BANK04,"Tài chính – Ngân hàng Sunderland, Anh (Cấp song bằng)",Q00 | A00; A01; D01; D07,0,24,21,0,20,0,0,85,0,0,0,300,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,BUS01,Chất lượng cao Quản trị kinh doanh,A01; D01; D07; D09 | Q00,0,26.1,22.1,0,25.1,0,0,91,0,0,0,327,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,BUS05,"Marketing số (ĐH Coventry, Anh cấp bằng)",Q00 | A00; A01; D01; D07,0,24.88,21.44,0,22.2,0,0,88,0,0,0,311,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,ECON01,Kinh tế đầu tư,A01; D01; D07; D09 | Q00,0,28.19,24.38,0,27.19,0,0,97,0,0,0,355,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,FIN03,Công nghệ tài chính,Q00 | A00; A01; D01; D07,0,28.2,24.4,0,27.2,0,0,97,0,0,0,355,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,IB01,Kinh doanh quốc tế,A01; D01; D07; D09 | Q00,0,28.63,25.25,0,27.63,0,0,102,0,0,0,366,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,IB05,Chất lượng cao Thương mại điện tử,A01; D01; D07; D09 | Q00,0,27.48,23.48,0,26.48,0,0,94,0,0,0,344,0,Xét kết hợp CCQT và học bạ
NHH,Học Viện Ngân Hàng,MIS01,Hệ thống thông tin quản lý,Q00 | A00; A01; D01; D07,0,28.38,24.75,0,27.38,0,0,99,0,0,0,360,0,Xét kết hợp CCQT và học bạ
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN1,Công nghệ thông tin,A00; A01; X06; X26; D01,28.19,0,28.19,0,0,0,0,108,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN10,Công nghệ nông nghiệp,A00; A01; X06; X26; D01; B00,22,0,22,0,0,0,0,75,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN11,Kỹ thuật điều khiển và tự động hóa,A00; A01; X06; X26; D01,27.9,0,27.9,0,0,0,0,106,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN12,Trí tuệ nhân tạo,A00; A01; X06; X26; D01,27.75,0,27.75,0,0,0,0,104,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN13,Kỹ thuật năng lượng,A00; A01; X06; X26; D01,24.87,0,24.87,0,0,0,0,86,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN15,Mạng máy tính và truyền thông dữ liệu,A00; A01; X06; X26; D01,26.73,0,26.73,0,0,0,0,97,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN17,Kỹ thuật Robot,A00; A01; X06; X26; D01,26,0,26,0,0,0,0,92,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN18,Thiết kế công nghiệp và Đồ họa,A00; A01; X06; X26; D01,24.2,0,24.2,0,0,0,0,84,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN2,Kỹ thuật máy tính,A00; A01; X06; X26; D01,27,0,27,0,0,0,0,98,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN20,Khoa học dữ liệu,A00; A01; X06; X26; D01,27.38,0,27.38,0,0,0,0,101,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN21,Công nghệ sinh học,A00; A01; X06; X26; D01; B00,22.13,0,22.13,0,0,0,0,76,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN4,Cơ kỹ thuật,A00; A01; X06; X26; D01,26.15,0,26.15,0,0,0,0,94,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN5,Công nghệ kỹ thuật xây dựng,A00; A01; X06; X26; D01,22.25,0,22.25,0,0,0,0,76,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN6,Công nghệ kỹ thuật cơ điện tử,A00; A01; X06; X26; D01,26.73,0,26.73,0,0,0,0,97,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN8,Khoa học máy tính,A00; A01; X06; X26; D01,27.86,0,27.86,0,0,0,0,105,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN9,Công nghệ kỹ thuật điện tử - Viễn thông,A00; A01; X06; X26; D01,26.63,0,26.63,0,0,0,0,96,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN14,Hệ thống thông tin,A00; A01; X06; X26; D01,26.38,0,26.38,0,0,0,0,95,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN19,Công nghệ vật liệu,A00; A01; X06; X26; D01,25.6,0,25.6,0,0,0,0,90,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN3,Vật lý kỹ thuật,A00; A01; X06; X26; D01,25.2,0,25.2,0,0,0,0,89,0,0,0,0,0,
QHI,Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,CN7,Công nghệ hàng không vũ trụ,A00; A01; X06; X26; D01,23.96,0,23.96,0,0,0,0,83,0,0,0,0,0,
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7320104,Truyền thông đa phương tiện,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,30,0,25.25,0,27.75,0,887,97,22.75,0,69.29,0,80,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7320104_CLC,Truyền thông đa phương tiện - Chương trình đào tạo chất lượng cao,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,27.15,0,22.65,0,25.9333,0,783.7,88.45,19.8625,0,63.7427,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7329001,Công nghệ đa phương tiện,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,28.5714,0,24,0,26.8571,0,836.286,92.7143,21.1429,0,66.5257,0,53.2143,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340101,Quản trị kinh doanh,A00; A01; X06; X26; D01,27.25,0,22.75,0,26,0,787.5,88.75,19.9375,0,63.94,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340101_LOG,Logistics và quản trị chuỗi cung ứng (ngành Quản trị kinh doanh),A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,0,0,24.2,0,27,0,0,0,0,0,0,0,0,Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340115,Marketing,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,28.5714,0,24,0,26.8571,0,836.286,92.7143,21.1429,0,66.5257,0,53.2143,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340115_QHC,Quan hệ công chúng (ngành Marketing),A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,27.97,0,23.47,0,26.48,0,814.86,90.91,20.4775,0,65.3608,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340122,Thương mại điện tử,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,29.8286,0,25.1,0,27.6429,0,880.914,96.4857,22.5571,0,68.9583,0,76.7857,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340205,Công nghệ tài chính (Fintech),A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,28.1486,0,23.63,0,26.5929,0,821.274,91.4457,20.6671,0,65.7075,0,45.2857,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340301_CLC,Kế toán chất lượng cao (chuẩn quốc tế ACCA),A00; A01; X06; X26; D01,0,0,21,0,24.8333,0,0,0,0,0,0,0,0,Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480101,Khoa học máy tính (định hướng Khoa học dữ liệu),A00; A01; X06; X26 ,31.44,0,26.21,0,28.23,0,921.56,100.84,23.83,0,72.2852,0,82.4,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480102,Kỹ thuật dữ liệu (ngành Mạng máy tính và truyền thông dữ liệu),A00; A01; X06; X26 ,29.0286,0,24.4,0,27.1429,0,852.514,94.0857,21.6571,0,67.4103,0,61.7857,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201,Công nghệ thông tin,A00; A01; X06; X26  | A00; A01; X06; X26,30.825,0,25.8,0,28.025,0,906.8,99.2,23.3688,0,71.006,0,81.375,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201_CLC,Công nghệ thông tin - Chương trình chất lượng cao,A00; A01; X06; X26  | A00; A01; X06; X26,0,0,23.6,0,26.5714,0,0,0,0,0,0,0,0,Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201_VNH,Công nghệ thông tin Việt - Nhật,A00; A01; X06; X26 ,0,0,23.48,0,26.4867,0,0,0,0,0,0,0,0,Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480202,An toàn thông tin,A00; A01; X06; X26  | A00; A01; X06; X26,29.9543,0,25.21,0,27.7214,0,885.377,96.8629,22.6986,0,69.2015,0,79.1429,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480202_CLC,An toàn thông tin - Chất lượng cao,A00; A01; X06; X26 ,27.64,0,23.14,0,26.26,0,802.32,89.92,20.23,0,64.7096,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7510301_MBD,"Công nghệ vi mạch bán dẫn (ngành Công nghệ Kỹ thuật Điện, điện tử)",A00; A01; X06; X26 ,30.375,0,25.5,0,27.875,0,896,98,23.0313,0,70.07,0,80.625,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600)
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7520207,Kỹ thuật Điện tử viễn thông,A00; A01; X06; X26  | A00; A01; X06; X26,29.8286,0,25.1,0,27.6429,0,880.914,96.4857,22.5571,0,68.9583,0,76.7857,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7520207_AIoT,Trí tuệ nhân tạo vạn vật (AIoT) (ngành Kỹ thuật Điện tử viễn thông),A00; A01; X06; X26 ,29.5657,0,24.87,0,27.4786,0,871.583,95.6971,22.2614,0,68.4497,0,71.8571,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7320101,Báo chí,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,27.17,0,22.67,0,25.9467,0,784.46,88.51,19.8775,0,63.7821,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7329001_GAM,Thiết kế và phát triển Game (ngành Công nghệ đa phương tiện),A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,27.98,0,23.48,0,26.4867,0,815.24,90.94,20.485,0,65.3805,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340115_CLC,Marketing (chất lượng cao),A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,26.5,0,22,0,25.5,0,759,86.5,19.375,0,62.46,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340301,Kế toán,A00; A01; X06; X26; D01 | A00; A01; D01; X06; X26 ,27,0,22.5,0,25.8333,0,778,88,19.75,0,63.4467,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340301-CLC,Kế toán chất lượng cao (chuẩn quốc tế ACCA),,25.5,0,0,0,0,0,721,83.5,18.625,0,60.4867,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600)
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480107,Trí tuệ nhân tạo,A00; A01; X06; X26 ,30.63,0,25.67,0,27.96,0,902.12,98.68,23.2225,0,70.6004,0,81.05,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201_CLC,Công nghệ thông tin CLC,,28.1143,0,0,0,0,0,820.057,91.3429,20.6286,0,65.6411,0,44.6429,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600)
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201-VNH,Công nghệ thông tin Việt - Nhật,,1249.2,0,0,0,0,0,815.24,90.94,20.485,0,65.3805,0,42.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600)
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201_UDU,Công nghệ thông tin (Cử nhân định hướng ứng dụng),A00; A01; X06; X26 ,26.7,0,22.2,0,25.6333,0,766.6,87.1,19.525,0,62.8547,0,0,Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7510301,"Công nghệ Kỹ thuật Điện, điện tử",A00; A01; X06; X26  | A00; A01; X06; X26,1313.43,0,24.61,0,27.2928,0,861.034,94.8057,21.9271,0,67.8746,0,66.2857,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7520216,Kỹ thuật Điều khiển và tự động hóa,A00; A01; X06; X26  | A00; A01; X06; X26,1397,0,26.19,0,28.22,0,920.84,100.76,23.8075,0,72.2228,0,82.35,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600) | Kết hợp học bạ THPT và CCQT
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7340101-LOG,Logistics và quản trị chuỗi cung ứng (ngành Quản trị kinh doanh),,28.8,0,0,0,0,0,844.4,93.4,21.4,0,66.968,0,57.5,Xét tuyển hồ sơ năng lực | Chứng chỉ ACT (Thang 36) | Chứng chỉ SAT (Thang 1600)
BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông,7480201_UDU,Công nghệ thông tin (Cử nhân dịnh hướng ứng dụng),,0,0,0,0,0,0,0,0,0,0,0,0,42.5,Xét tuyển hồ sơ năng lực
YDS,Đại Học Y Dược TPHCM,7720101,Y khoa,B00 | B00 ,0,0,27.34,0,27.34,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720110,Y học dự phòng,A00; B00  | A00; B00,0,0,19,0,19,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720115,Y học cổ truyền,B00 | B00 ,0,0,21.5,0,21.5,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720203,Hóa dược,A00; B00  | A00; B00,0,0,23.65,0,23.65,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720301,Điều dưỡng,A00; B00  | A00; B00,0,0,20.15,0,20.15,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,A00; B00  | A00; B00,0,0,21.1,0,21.1,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720401,Dinh dưỡng,A00; B00  | A00; B00,0,0,19.25,0,19.25,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720501,Răng - Hàm - Mặt,B00 | B00 ,0,0,26.45,0,26.45,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720502,Kỹ thuật phục hình răng,A00; B00  | A00; B00,0,0,21.5,0,21.5,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720602,Kỹ thuật hình ảnh y học,A00; B00  | A00; B00,0,0,21,0,21,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720603,Kỹ thuật phục hồi chức năng,A00; B00  | A00; B00,0,0,21,0,21,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720701,Y tế công cộng,A00; B00  | A00; B00,0,0,17,0,17,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7760101,Công tác xã hội,A00; B00; B03; B08 | A00; B00; B03; B08 ,0,0,17.25,0,17.25,0,0,0,0,0,0,0,0,
YDS,Đại Học Y Dược TPHCM,7720302,Hộ sinh,A00; B00  | A00; B00,0,0,18,0,18,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720601,Kỹ thuật xét nghiệm y học,A00; B00  | A00; B00,0,0,22.05,0,22.05,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
YDS,Đại Học Y Dược TPHCM,7720201,Dược học,A00; B00  | A00; B00,0,0,22.85,0,22.85,0,0,0,0,0,0,0,0,Kết hợp kết quả thi tốt nghiệp THPT với CCQT để xét tuyển
BKA,Đại Học Bách Khoa Hà Nội,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),A00; B00; D07 | B03; C01; C02; X02,55,0,21,0,55,0,0,0,0,0,50.08,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,BF-E19,Kỹ thuật sinh học (CT tiên tiến),A00; B00; D07 | B03; C01; C02; X02,55,0,20,0,55,0,0,0,0,0,47.99,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,BF1,Kỹ thuật Sinh học,A00; B00; D07 | B03; C01; C02; X02,55,0,23.02,0,55,0,0,0,0,0,54.3,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,BF2,Kỹ thuật Thực phẩm,A00; B00; D07 | B03; C01; C02; X02,55,0,23.38,0,55,0,0,0,0,0,55.05,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),A00; B00; D07 | B03; C01; C02; X02,55,0,21.38,0,55,0,0,0,0,0,50.88,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,CH1,Kỹ thuật Hoá học,A00; B00; D07 | B03; C01; C02; X02,55,0,24.05,0,55,0,0,0,0,0,56.86,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,CH2,Hoá học,A00; B00; D07 | B03; C01; C02; X02,55,0,23.19,0,55,0,0,0,0,0,54.66,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
BKA,Đại Học Bách Khoa Hà Nội,ED2,Công nghệ giáo dục,D01 | A00; A01; B03; C01; C02; X02,58.43,0,23.8,0,57.22,0,0,0,0,0,61.66,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn
BKA,Đại Học Bách Khoa Hà Nội,ED3,Quản lý giáo dục,D01 | A00; A01; B03; C01; C02; X02,57.7,0,23.7,0,56.75,0,0,0,0,0,61.25,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn
BKA,Đại Học Bách Khoa Hà Nội,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),B03; C01; C02; X02 | A00; A01,65.71,0,26.56,0,61.93,0,0,0,0,0,65.8,0,0,XTTN diện 1.2: Xét tuyển dựa trên CCQT | XTTN diện 1.3: dựa trên hồ sơ năng lực kết hợp phỏng vấn | Môn chính: Toán
